YEAR, MONTH, DAY, SLAT, SLON, MAG, MAGTYPE
2000, 01, 28, +26.062, +124.547, 6.0, Mw
2011, 08, 16, 2.303, +128.036, 6.0, MW
2000, 01, 19, +36.387, +70.381, 6.0, Mw
2000, 01, 15, 21.127, 179.203, 6.0, Mw
1999, 12, 22, 10.881, +165.412, 6.0, Mw
1999, 10, 24, +44.578, +149.443, 6.0, Mw
1999, 09, 20, +23.842, +120.829, 6.0, mb
1999, 07, 28, 28.733, 177.523, 6.0, Mw
1999, 04, 26, 1.642, 77.733, 6.0, Mw
1999, 04, 03, +13.219, 87.631, 6.0, Mw
1999, 03, 10, +2.903, +126.898, 6.0, mb
2011, 09, 09, 49.592, +164.231, 6.0, MW
2011, 09, 15, 35.139, 178.895, 6.0, MW
1999, 02, 11, +34.312, +69.239, 6.0, Mw
1998, 10, 10, 0.405, +119.832, 6.0, mw
2014, 05, 04, +34.878, +139.366, 6.0, MW
1998, 09, 14, +51.577, 173.184, 6.0, mw
1998, 08, 05, 54.722, 135.584, 6.0, mw
1997, 09, 26, +43.092, +12.818, 6.0, mw
2016, 03, 19, +17.996, 60.702, 6.0, mww
2016, 03, 19, +51.514, 174.142, 6.0, mww
1997, 09, 25, 13.749, +66.255, 6.0, mw
1997, 05, 22, +18.987, +121.338, 6.0, mw
1997, 03, 26, +31.953, +130.370, 6.0, mw
1997, 02, 21, +43.704, +149.088, 6.0, mw
2016, 08, 23, 7.280, +122.425, 6.0, mww
1997, 02, 09, 14.448, 76.266, 6.0, mw
2016, 08, 20, +40.293, +143.754, 6.0, mwp
2016, 08, 20, +40.356, +143.680, 6.0, mwp
1996, 07, 28, +1.038, +120.229, 6.0, mw
1996, 07, 20, +36.131, +27.053, 6.0, mw
1996, 05, 03, +40.765, +109.647, 6.0, mw
1996, 03, 28, +11.898, +57.863, 6.0, mw
1996, 03, 24, 55.330, +146.046, 6.0, mw
1995, 10, 06, +65.164, 148.571, 6.0, mw
1995, 08, 17, +41.563, +88.791, 6.0, mb
2011, 03, 26, 15.923, 179.225, 6.0, MW
2014, 05, 07, 7.014, +154.947, 6.0, MW
1995, 06, 27, +18.827, 81.728, 6.0, mw
1995, 04, 25, 5.894, +147.380, 6.0, mw
2016, 07, 10, 15.083, 173.201, 6.0, mww
2016, 06, 30, 16.056, +167.470, 6.0, mww
1995, 04, 01, +52.238, +159.039, 6.0, mw
1994, 12, 07, 23.434, 66.638, 6.0, mw
1997, 04, 11, +39.556, +76.948, 6.0, mw
2016, 06, 20, 20.207, +168.760, 6.0, mww
1994, 09, 23, 3.383, +148.593, 6.0, mw
1994, 09, 12, 31.110, 71.726, 6.0, mw
1994, 07, 24, 10.618, +113.349, 6.0, mb
1994, 05, 26, +35.279, 4.117, 6.0, mw
2019, 02, 12, +19.020, +145.797, 6.0, mww
2014, 05, 09, 18.935, 175.575, 6.0, MW
1994, 05, 23, +35.541, +24.697, 6.0, mb
1994, 04, 10, +23.710, +126.867, 6.0, mw
2019, 02, 02, 2.883, +100.133, 6.0, Mww
1994, 03, 14, 0.727, 24.150, 6.0, mb
1993, 11, 17, +51.793, +158.669, 6.0, mw
1993, 11, 13, +16.394, 98.656, 6.0, mw
1993, 10, 19, 22.408, 65.979, 6.0, mw
1993, 09, 21, +42.315, 122.003, 6.0, mw
2010, 02, 27, 36.940, 72.815, 6.0, mb
1993, 07, 24, 13.114, +167.030, 6.0, mw
1993, 07, 09, 19.769, 177.511, 6.0, mw
2019, 03, 08, +10.384, +126.006, 6.0, Mww
1992, 12, 08, +9.272, +93.532, 6.0, mb
1992, 11, 30, +35.691, 34.585, 6.0, mw
1992, 02, 26, +11.741, +57.760, 6.0, mw
1992, 02, 17, +79.175, +124.524, 6.0, mw
1991, 12, 19, +45.226, +151.177, 6.0, mb
1991, 10, 08, +45.598, +149.093, 6.0, mw
1991, 05, 31, 6.058, +130.654, 6.0, mb
2019, 05, 30, 21.754, 176.317, 6.0, Mww
1990, 05, 31, +17.349, 100.655, 6.0, mw
1990, 05, 15, +36.032, +70.436, 6.0, mw
1998, 05, 15, +14.132, +144.910, 6.0, mw
1990, 02, 08, +9.743, +124.646, 6.0, mb
1989, 10, 29, +36.782, +2.443, 6.0, mw
1988, 07, 04, 17.681, 71.751, 6.0, mw
2014, 10, 01, 6.043, +149.562, 6.0, MW
1987, 11, 27, 0.223, +125.065, 6.0, mw
1987, 11, 06, 22.858, 63.600, 6.0, mw
2019, 04, 22, 56.263, 27.351, 6.0, Mww
1987, 08, 29, 56.522, 25.583, 6.0, mb
2018, 11, 04, +7.752, +123.865, 6.0, Mww
1987, 08, 14, +53.386, 169.189, 6.0, mw
2019, 04, 23, 24.706, 178.764, 6.0, Mww
1987, 06, 13, +44.603, +150.290, 6.0, mw
1998, 05, 23, +8.178, +123.788, 6.0, mw
1987, 05, 25, +63.800, 19.654, 6.0, mw
2019, 05, 12, +8.623, 82.833, 6.0, Mww
2019, 12, 14, 14.363, +167.709, 6.0, Mww
1986, 08, 26, +37.736, +101.519, 6.0, mw
1986, 05, 27, 7.042, +124.111, 6.0, mw
1986, 05, 05, +38.017, +37.790, 6.0, mw
2019, 06, 17, 30.938, 177.597, 6.0, Mww
1998, 05, 14, +40.276, +143.261, 6.0, mw
1986, 01, 15, 21.369, +170.311, 6.0, mb
1984, 04, 26, 6.788, +71.485, 6.0, mb
1984, 04, 20, +50.061, +148.769, 6.0, mb
1997, 04, 21, 13.388, +166.312, 6.0, mb
1984, 04, 18, 15.882, 174.347, 6.0, mb
1983, 11, 29, 19.451, 177.794, 6.0, mw
2014, 05, 18, +4.240, +92.738, 6.0, MW
1983, 10, 31, 9.098, +119.093, 6.0, mb
1983, 09, 16, 23.984, 179.799, 6.0, mb
1983, 09, 01, 17.439, 69.961, 6.0, mb
1983, 04, 11, +10.427, 62.714, 6.0, mb
1982, 09, 03, +43.855, +148.321, 6.0, mb
2011, 02, 25, +17.821, 95.171, 6.0, MW
2019, 04, 01, 18.206, +65.366, 6.0, Mww
1982, 03, 29, +0.092, +123.314, 6.0, mb
2011, 03, 20, +19.075, +121.306, 6.0, MW
1982, 01, 13, 9.528, +152.207, 6.0, mb
2018, 12, 05, 21.981, +169.316, 6.0, mb
1981, 01, 19, 4.561, +139.280, 6.0, mb
1981, 01, 14, +15.100, 94.900, 6.0, ML
1980, 11, 19, +27.401, +88.797, 6.0, mb
1997, 04, 01, +7.783, 82.390, 6.0, mw
2011, 02, 12, 37.004, 73.155, 6.0, MW
1980, 10, 26, +11.778, +125.497, 6.0, mb
1980, 09, 28, 6.298, +154.806, 6.0, mb
2011, 02, 11, 37.236, 73.487, 6.0, MW
2019, 06, 02, 21.209, 173.908, 6.0, Mww
1980, 07, 20, 17.885, 178.605, 6.0, mb
2014, 10, 28, 15.411, 174.676, 6.0, MW
2011, 12, 26, 16.112, 173.724, 6.0, MW
2011, 11, 30, +15.430, +119.098, 6.0, MW
2018, 11, 25, +13.182, 81.093, 6.0, Mww
2011, 11, 11, 55.997, 124.367, 6.0, MW
2011, 10, 23, +38.589, +43.117, 6.0, MW
2019, 04, 11, +40.410, +143.298, 6.0, Mww
2011, 08, 10, 7.103, 12.806, 6.0, MW
2011, 04, 13, +39.586, +143.561, 6.0, MW
2009, 10, 19, 15.331, 172.086, 6.0, MW
2006, 12, 26, +48.400, +154.773, 6.0, Mw
2009, 09, 29, 15.368, 173.194, 6.0, mb
2009, 09, 23, 53.096, +160.041, 6.0, MW
2009, 08, 01, 56.336, 124.118, 6.0, MW
2009, 03, 18, +13.530, +97.560, 6.0, mb
2006, 12, 03, +14.044, 91.162, 6.0, MW
2006, 12, 27, 5.781, +154.458, 6.0, MW
2009, 02, 17, 30.750, 178.615, 6.0, MW
2009, 01, 22, 6.053, +148.540, 6.0, MW
2008, 11, 08, 15.272, 174.288, 6.0, MW
2008, 10, 28, 3.544, +145.884, 6.0, MW
2008, 09, 25, +30.840, +83.585, 6.0, MW
2019, 09, 24, 33.815, +56.295, 6.0, Mww
2011, 03, 15, +40.350, +143.383, 6.0, MW
2019, 09, 24, +19.077, 67.270, 6.0, mw
2008, 08, 05, +32.810, +105.503, 6.0, MW
2019, 05, 19, 21.738, +169.574, 6.0, Mww
2011, 03, 15, +35.309, +138.721, 6.0, MW
2008, 07, 28, 10.615, +163.130, 6.0, MW
2011, 03, 31, +38.918, +142.024, 6.0, MW
2007, 02, 12, +35.918, 10.244, 6.0, Mw
2010, 02, 27, 33.864, 72.003, 6.0, mb
2008, 06, 15, 36.505, 107.512, 6.0, MW
2008, 06, 06, 7.559, +127.897, 6.0, MW
2008, 04, 23, +22.939, +121.745, 6.0, MW
2008, 03, 13, 45.414, +35.316, 6.0, MW
2008, 03, 03, +20.012, +121.340, 6.0, MW
2007, 11, 20, 6.902, +155.753, 6.0, MW
2014, 10, 11, +41.062, +143.207, 6.0, MW
2007, 11, 18, 22.648, 66.266, 6.0, MW
2007, 02, 17, +41.801, +143.514, 6.0, Mw
2011, 03, 14, +37.781, +142.500, 6.0, MW
2007, 04, 20, +25.619, +125.065, 6.0, MW
2012, 01, 15, 60.868, 56.033, 6.0, MW
2007, 04, 12, 61.781, +161.097, 6.0, MW
2019, 01, 18, 19.208, +168.633, 6.0, Mww
2007, 03, 01, +26.590, 44.622, 6.0, MW
2007, 01, 17, 3.282, +139.884, 6.0, MW
2018, 12, 22, 13.394, +166.812, 6.0, Mww
2019, 11, 06, 13.721, +167.809, 6.0, Mww
2019, 01, 21, 10.311, +119.147, 6.0, Mww
2006, 11, 15, +46.159, +154.048, 6.0, mb
2018, 12, 31, +54.427, 161.513, 6.0, Mww
2006, 10, 26, 13.346, 76.592, 6.0, MW
2006, 09, 28, +46.492, +153.333, 6.0, MW
2012, 01, 22, 56.932, 25.229, 6.0, MW
2019, 12, 24, 26.991, 63.375, 6.0, Mww
2007, 02, 20, 1.050, +127.014, 6.0, Mw
2006, 09, 22, 26.845, 63.115, 6.0, MW
2019, 12, 23, +50.517, 129.757, 6.0, mww
2019, 12, 23, +50.608, 129.927, 6.0, mww
2006, 07, 07, 15.286, 173.573, 6.0, MW
2010, 11, 21, 54.836, 131.560, 6.0, MW
2006, 06, 22, +45.416, +149.313, 6.0, MW
2018, 08, 23, +51.511, 177.881, 6.0, Ml
2019, 11, 14, +1.567, +126.414, 6.0, Mww
2011, 01, 31, 21.999, 175.537, 6.0, MW
2006, 06, 21, +6.937, +92.488, 6.0, MW
2006, 04, 21, +61.404, +167.544, 6.0, MW
2017, 12, 12, +30.823, +57.286, 6.0, Mww
2006, 04, 04, +18.747, 107.046, 6.0, MW
2010, 10, 08, +51.422, 175.188, 6.0, MW
2012, 02, 05, 17.996, +167.227, 6.0, MW
2006, 03, 24, 16.859, +174.497, 6.0, MW
2012, 02, 06, +9.900, +123.175, 6.0, MW
2011, 01, 18, +2.575, +96.382, 6.0, MW
2006, 02, 28, +28.105, +56.830, 6.0, MW
2012, 02, 10, 18.012, 178.436, 6.0, MW
2005, 09, 04, +2.939, +123.175, 6.0, MW
2005, 06, 02, 24.133, 67.010, 6.0, MW
2007, 05, 06, 19.479, 179.301, 6.0, MW
2005, 05, 18, 56.407, 26.768, 6.0, MW
2005, 04, 11, 7.314, 77.962, 6.0, MW
2005, 03, 31, 18.468, +175.961, 6.0, MW
2004, 12, 31, +6.184, +92.929, 6.0, MW
2004, 12, 26, +6.926, +94.575, 6.0, mb
2019, 07, 11, 4.641, +155.224, 6.0, Mww
2019, 12, 24, +3.527, 74.050, 6.0, Mww
2007, 05, 07, 44.856, 80.485, 6.0, MW
2004, 04, 27, 17.810, +167.817, 6.0, MW
2004, 04, 22, 3.353, +146.952, 6.0, MW
2004, 03, 27, +33.989, +89.181, 6.0, MW
2004, 03, 17, +34.661, +23.387, 6.0, MW
2019, 11, 05, 13.806, +167.740, 6.0, Mww
2004, 02, 20, 11.644, +166.389, 6.0, MW
2004, 01, 11, 20.204, 179.134, 6.0, MW
2012, 02, 26, 24.623, 177.224, 6.0, MW
2003, 12, 25, 22.303, +169.556, 6.0, MW
2003, 08, 30, 14.782, +167.215, 6.0, MW
2020, 01, 19, +39.835, +77.110, 6.0, Mww
2010, 12, 24, 63.572, 167.374, 6.0, MW
2003, 07, 25, +38.478, +141.062, 6.0, MW
2007, 05, 17, 30.754, 178.170, 6.0, MW
2003, 07, 17, +18.520, 107.069, 6.0, MW
2003, 07, 04, 5.424, +151.782, 6.0, MW
2003, 05, 04, 11.357, +166.321, 6.0, MW
2003, 04, 24, +48.749, +154.976, 6.0, MW
2011, 01, 17, 5.104, +102.602, 6.0, MW
2002, 12, 10, 24.195, +179.255, 6.0, MW
2002, 10, 12, +15.106, +118.517, 6.0, MW
2017, 12, 01, 6.113, +147.629, 6.0, Mww
2012, 03, 14, +35.748, +140.825, 6.0, MW
2007, 05, 29, 1.024, +127.483, 6.0, MW
2002, 01, 30, 6.250, +150.890, 6.0, MW
2020, 01, 07, 5.205, +151.266, 6.0, Mww
2002, 01, 30, +24.400, 95.600, 6.0, mb
2011, 01, 13, 20.670, +168.472, 6.0, MW
2002, 01, 03, +36.039, +70.679, 6.0, MW
2001, 12, 02, 12.786, +166.661, 6.0, MW
2020, 02, 06, +5.469, +126.494, 6.0, Mww
2001, 10, 13, +0.840, +125.936, 6.0, MW
2001, 07, 22, 5.170, +132.368, 6.0, MW
2019, 11, 27, +35.727, +23.267, 6.0, Mww
2012, 03, 26, +10.065, 104.194, 6.0, MW
2012, 03, 27, +39.857, +142.204, 6.0, MW
2001, 06, 24, +44.187, +148.450, 6.0, MW
2007, 09, 29, +2.897, +95.517, 6.0, MW
2020, 01, 18, 2.862, +139.327, 6.0, Mww
2001, 06, 15, +18.815, +146.962, 6.0, MW
2019, 12, 03, 18.560, 70.650, 6.0, Mww
2010, 12, 15, 7.266, +128.794, 6.0, MW
2020, 04, 14, 30.389, 176.348, 6.0, Mww
2010, 11, 03, 4.649, +134.106, 6.0, MW
2001, 06, 05, 6.790, +146.421, 6.0, MW
2012, 04, 11, +1.218, +91.715, 6.0, mb
2001, 04, 26, +43.118, +145.893, 6.0, MW
2019, 12, 06, 15.284, 175.119, 6.0, mww
2012, 04, 11, +43.551, 127.629, 6.0, MW
2001, 04, 14, +30.116, +141.774, 6.0, MW
2010, 09, 26, 5.300, +133.898, 6.0, MW
2001, 03, 23, +44.124, +148.036, 6.0, MW
2001, 03, 15, +8.689, +93.955, 6.0, MW
2000, 12, 21, 5.385, +154.165, 6.0, Mw
2000, 12, 15, +38.402, +31.325, 6.0, Mw
2000, 11, 16, 5.202, +153.159, 6.0, mb
2000, 11, 13, +42.453, +144.758, 6.0, Mw
2019, 12, 04, 19.068, +169.575, 6.0, Mww
2000, 10, 30, 9.855, +118.979, 6.0, Mw
2000, 06, 06, +40.700, +32.982, 6.0, Mw
2000, 02, 29, 18.056, +168.948, 6.0, Mw
2000, 02, 29, 50.003, 114.379, 6.0, Mw
1999, 12, 19, +12.807, +144.641, 6.0, Mw
1999, 11, 18, +0.530, +126.073, 6.0, Mw
2012, 04, 21, 1.700, +134.239, 6.0, MW
2011, 01, 26, +2.165, +96.813, 6.0, MW
2012, 04, 23, 28.602, 177.341, 6.0, MW
1999, 10, 25, 38.670, +175.732, 6.0, Mw
1999, 08, 17, +40.878, +28.706, 6.0, MD
1999, 06, 26, 17.937, 178.194, 6.0, Mw
2012, 05, 01, +14.454, 93.043, 6.0, MW
2020, 01, 29, 10.418, +161.276, 6.0, Mww
1999, 05, 22, 20.687, +169.822, 6.0, Mw
1999, 05, 11, 36.251, 110.701, 6.0, Mw
2020, 02, 23, +38.493, +44.373, 6.0, mww
1999, 02, 14, 15.517, +167.956, 6.0, Mw
1999, 01, 05, 18.553, 173.987, 6.0, Mw
2007, 06, 26, 10.498, +108.214, 6.0, MW
1998, 12, 16, +31.324, +131.329, 6.0, mw
2019, 12, 02, +51.186, 178.101, 6.0, Mww
2012, 05, 23, +41.357, +142.127, 6.0, MW
2012, 05, 23, 50.493, +139.591, 6.0, MW
1998, 12, 14, 38.269, 71.031, 6.0, mw
2012, 05, 26, +26.901, +140.168, 6.0, MW
2020, 02, 08, 59.921, 25.553, 6.0, mww
1997, 12, 16, +16.198, 98.813, 6.0, mw
2010, 12, 01, 15.827, 178.769, 6.0, MW
2012, 06, 02, 22.102, 63.657, 6.0, MW
1997, 11, 14, +38.824, +25.821, 6.0, mw
1997, 10, 06, 9.262, +158.670, 6.0, mw
2010, 06, 17, 33.191, +179.782, 6.0, MW
2012, 06, 07, 36.052, 70.855, 6.0, MW
1997, 05, 27, 54.944, 136.116, 6.0, mw
2010, 03, 04, 33.217, 72.193, 6.0, MW
2012, 06, 16, +15.542, +119.604, 6.0, MW
1997, 02, 28, +38.088, +48.041, 6.0, mw
2012, 06, 19, +53.264, +171.601, 6.0, MW
1997, 02, 20, +41.756, +142.763, 6.0, mw
2010, 02, 06, +46.754, +152.780, 6.0, MW
2007, 07, 13, +51.904, 176.268, 6.0, MW
2012, 06, 24, +57.501, +163.415, 6.0, MW
2020, 04, 16, +16.933, 85.710, 6.0, mww
1997, 01, 11, +40.550, +35.250, 6.0, md
1996, 12, 30, 4.013, +128.143, 6.0, mw
1996, 11, 16, 15.438, 175.963, 6.0, mw
2012, 07, 08, +45.421, +151.391, 6.0, MW
2020, 04, 05, +1.420, +126.431, 6.0, Mww
1996, 11, 13, 14.815, 75.695, 6.0, mw
2012, 07, 20, +49.247, +156.110, 6.0, MW
1996, 11, 07, +9.827, +126.318, 6.0, mw
1996, 10, 06, +49.010, 127.894, 6.0, mw
1996, 10, 02, +45.118, +151.190, 6.0, mw
1996, 08, 22, 7.160, +123.350, 6.0, mw
1996, 03, 31, 11.300, +165.726, 6.0, mw
1996, 03, 27, +11.817, 88.014, 6.0, mw
1996, 03, 02, 5.940, +146.575, 6.0, mw
1996, 02, 18, 1.354, +136.540, 6.0, mw
1996, 02, 12, 11.075, +118.742, 6.0, mw
2012, 09, 05, 12.537, +166.503, 6.0, MW
1996, 02, 09, 5.985, +146.646, 6.0, mw
2010, 01, 12, +18.337, 72.794, 6.0, MW
2012, 09, 09, +49.298, +155.696, 6.0, MW
1996, 01, 31, +44.395, +149.440, 6.0, mw
1995, 12, 10, 21.497, 178.057, 6.0, mb
1995, 11, 13, 15.108, 173.461, 6.0, mw
1995, 10, 13, 58.870, +158.218, 6.0, mw
1995, 09, 16, 6.413, +155.199, 6.0, mw
1995, 09, 06, +15.060, 94.199, 6.0, mw
2012, 10, 01, +39.824, +143.209, 6.0, MW
2012, 10, 08, +25.088, 109.614, 6.0, MW
1995, 07, 19, 22.755, +169.765, 6.0, mw
1995, 06, 29, +48.776, +154.450, 6.0, mw
1995, 02, 05, +6.701, 82.676, 6.0, mw
2012, 10, 17, +4.179, +124.561, 6.0, MW
1994, 10, 25, +36.395, +70.992, 6.0, mw
1994, 10, 07, +41.578, +88.767, 6.0, mb
2010, 01, 02, +12.421, +142.053, 6.0, MW
1994, 10, 04, +43.669, +147.562, 6.0, mb
1994, 07, 04, +14.925, 97.294, 6.0, mw
1994, 06, 13, 5.554, +151.838, 6.0, mw
2010, 09, 04, 17.453, 173.941, 6.0, MW
2010, 07, 18, +52.820, 169.599, 6.0, MW
1994, 03, 09, 17.963, 178.248, 6.0, mb
1994, 02, 23, +30.806, +60.569, 6.0, mw
1994, 02, 18, 20.469, +169.044, 6.0, mw
1993, 08, 10, 38.485, +177.546, 6.0, mb
2012, 11, 10, 8.937, 75.088, 6.0, MW
1993, 08, 03, +28.781, +34.571, 6.0, mw
1993, 07, 12, +42.853, +139.366, 6.0, mb
1992, 12, 12, 8.497, +122.482, 6.0, mb
2012, 11, 13, 45.669, 77.084, 6.0, MW
1992, 08, 19, +42.066, +73.288, 6.0, mb
2010, 01, 05, 8.986, +157.962, 6.0, MW
1992, 05, 27, 41.667, +173.657, 6.0, mw
2012, 11, 19, 5.753, +151.640, 6.0, MW
2012, 11, 29, 3.592, +145.740, 6.0, MW
2010, 02, 27, 34.725, 71.818, 6.0, mb
1991, 12, 29, 4.415, +132.764, 6.0, mb
1991, 11, 26, +51.829, 176.130, 6.0, mw
1991, 08, 06, +35.807, +141.062, 6.0, mw
1991, 04, 18, 22.907, 179.361, 6.0, mw
2012, 12, 11, +0.561, +126.224, 6.0, MW
1991, 03, 03, 21.862, 175.053, 6.0, mw
2012, 12, 15, +52.236, +174.065, 6.0, MW
2007, 07, 21, 8.086, 71.207, 6.0, MW
1990, 12, 05, 5.264, +131.430, 6.0, mw
2019, 07, 23, 61.294, +154.063, 6.0, Mww
1990, 10, 25, +35.117, +70.472, 6.0, mb
1990, 10, 10, 23.481, +179.006, 6.0, mw
1990, 05, 17, +26.663, +127.889, 6.0, mb
2010, 06, 09, 18.638, +169.546, 6.0, MW
2007, 07, 25, +7.099, +92.507, 6.0, MW
1990, 03, 31, +42.840, +146.988, 6.0, mw
1990, 03, 25, +37.039, +72.951, 6.0, mb
2010, 04, 24, 1.899, +128.112, 6.0, MW
2007, 10, 31, +51.495, 178.397, 6.0, MW
2013, 02, 01, 11.162, +165.488, 6.0, MW
1989, 12, 15, +8.380, +126.515, 6.0, mb
1989, 08, 03, 60.014, 26.541, 6.0, mw
1989, 03, 16, 30.337, 178.038, 6.0, mw
2019, 07, 01, 15.438, +167.524, 6.0, Mww
2013, 02, 06, 10.781, +165.329, 6.0, MW
1987, 04, 17, +49.830, +78.671, 6.0, mb
1987, 04, 03, 4.712, +144.226, 6.0, mw
1987, 03, 21, +52.043, 177.560, 6.0, mb
2010, 04, 23, 37.473, 72.884, 6.0, MW
2010, 06, 01, +9.321, 84.190, 6.0, MW
2013, 02, 07, 11.757, +165.031, 6.0, MW
1986, 10, 23, 6.071, +146.298, 6.0, mw
1986, 10, 22, 10.662, +166.050, 6.0, mw
1986, 08, 17, +2.151, +127.176, 6.0, mb
1986, 05, 08, +51.345, 175.414, 6.0, mb
1986, 03, 05, 18.810, +169.600, 6.0, mw
2013, 02, 10, 10.973, +165.544, 6.0, MW
2020, 03, 17, 16.025, 172.191, 6.0, mww
1986, 01, 05, 53.126, +9.440, 6.0, mw
1985, 09, 15, +17.976, 97.163, 6.0, mw
1985, 06, 30, +49.839, +78.687, 6.0, mb
2010, 05, 31, +6.937, +123.962, 6.0, MW
1985, 04, 28, 39.714, 75.703, 6.0, mw
1984, 12, 28, +49.826, +78.710, 6.0, mb
1984, 10, 30, 17.146, 174.069, 6.0, mb
1984, 10, 20, 24.051, 66.836, 6.0, mb
1984, 05, 26, +49.925, +79.030, 6.0, mb
1984, 04, 07, 21.053, +168.708, 6.0, MS
1983, 11, 30, +41.801, +142.772, 6.0, mw
1983, 10, 16, +1.088, +120.995, 6.0, mb
1983, 09, 21, +24.079, +122.164, 6.0, mb
1983, 08, 30, 16.679, 172.054, 6.0, mb
2013, 03, 19, 58.981, 24.570, 6.0, MW
1983, 06, 28, +60.222, 141.267, 6.0, mb
2010, 08, 04, +46.003, +153.301, 6.0, MW
2013, 03, 24, +50.662, +160.233, 6.0, MW
2013, 03, 24, 20.871, +173.454, 6.0, MW
1983, 03, 10, +43.759, +147.454, 6.0, mw
2013, 03, 27, +23.881, +121.135, 6.0, MW
2013, 04, 01, +39.507, +143.266, 6.0, MW
1983, 02, 14, +54.991, 159.242, 6.0, mw
1983, 02, 14, +10.541, +140.962, 6.0, mw
1983, 01, 16, 5.449, +147.047, 6.0, mb
2019, 07, 26, +20.844, +121.975, 6.0, Mww
2013, 04, 13, 19.103, +169.652, 6.0, MW
1982, 12, 13, +14.671, +44.231, 6.0, mb
1982, 09, 28, 24.385, 176.652, 6.0, mb
1982, 09, 15, 14.534, 70.798, 6.0, mb
1982, 09, 04, 25.552, 176.235, 6.0, mb
1982, 06, 01, 41.411, 74.969, 6.0, mb
2007, 10, 09, 4.815, +152.874, 6.0, MW
1982, 04, 06, +14.275, 92.105, 6.0, mb
2013, 04, 20, 6.279, +130.223, 6.0, MW
2007, 08, 07, +27.335, +126.845, 6.0, MW
2010, 05, 19, 54.647, 135.423, 6.0, MW
2010, 05, 19, 54.747, 135.331, 6.0, MW
1982, 01, 30, +16.728, 61.441, 6.0, mb
1981, 11, 07, 17.386, +66.724, 6.0, mb
1981, 10, 15, +40.300, +142.327, 6.0, mb
2019, 08, 02, 49.731, 113.833, 6.0, Mww
1981, 10, 07, 11.404, +66.303, 6.0, mb
1981, 09, 28, 29.407, 179.034, 6.0, mb
1981, 09, 04, +9.947, +124.003, 6.0, mb
1981, 05, 28, 5.677, +151.469, 6.0, mb
2013, 05, 18, +37.760, +141.566, 6.0, MW
1981, 05, 13, +5.817, +126.984, 6.0, mb
2013, 05, 21, +52.414, +160.573, 6.0, MW
1980, 12, 18, +15.337, 98.182, 6.0, ML
1980, 08, 14, +16.100, 95.000, 6.0, ML
1980, 06, 21, 58.071, 10.684, 6.0, mb
1980, 06, 16, 7.365, +128.580, 6.0, mb
1980, 04, 14, 10.872, +164.216, 6.0, mb
1980, 01, 02, +6.001, +126.132, 6.0, mb
2016, 02, 17, +0.845, +129.073, 6.0, mww
2013, 06, 05, 11.403, +166.302, 6.0, MW
2016, 01, 31, 63.287, +169.152, 6.0, mwb
2013, 06, 15, 33.902, +179.486, 6.0, MW
2016, 01, 05, 54.291, 136.260, 6.0, mww
2015, 12, 19, 18.382, +169.386, 6.0, mww
2019, 08, 20, 11.354, +166.299, 6.0, Mww
2007, 08, 12, 11.342, +166.238, 6.0, MW
2015, 11, 24, +18.779, +145.266, 6.0, mww
2007, 10, 13, 21.205, +169.292, 6.0, MW
2013, 07, 04, 7.004, +155.710, 6.0, MW
2010, 05, 19, 5.125, 77.497, 6.0, MW
2015, 10, 23, 45.810, +37.170, 6.0, mwc
2015, 10, 23, 45.815, +37.171, 6.0, mww
2015, 10, 18, 16.202, 173.261, 6.0, mww
2013, 07, 17, 15.666, 71.746, 6.0, MW
2015, 10, 14, +48.860, +156.230, 6.0, mwc
2013, 07, 21, +34.505, +104.261, 6.0, MW
2015, 10, 14, +48.859, +156.226, 6.0, mww
2013, 07, 24, 23.159, 177.153, 6.0, MW
2010, 04, 07, 3.824, +141.975, 6.0, MW
2015, 09, 28, 23.800, 66.600, 6.0, mwc
2010, 08, 21, +2.198, +96.723, 6.0, MW
2015, 09, 22, 31.444, 71.265, 6.0, mww
2013, 08, 01, 15.265, 173.498, 6.0, MW
2010, 03, 25, +13.829, +120.014, 6.0, MW
2015, 09, 18, +15.277, 45.989, 6.0, mww
2015, 09, 07, 24.243, +179.128, 6.0, mww
2015, 09, 10, +52.099, 169.535, 6.0, mww
2015, 09, 01, +31.181, +141.600, 6.0, mww
2018, 07, 15, +14.062, +51.736, 6.0, Mww
2015, 08, 24, 30.650, 179.097, 6.0, MW
2009, 12, 31, 59.640, 150.805, 6.0, MW
2010, 02, 13, 21.955, 174.753, 6.0, MW
2015, 08, 13, 37.022, +77.954, 6.0, MW
2018, 07, 28, 7.122, +122.747, 6.0, Mww
2015, 08, 06, 26.632, 178.315, 6.0, MW
2018, 10, 01, 10.557, +120.242, 6.0, Mww
2019, 08, 21, 50.330, +139.324, 6.0, Mww
2018, 10, 10, 7.453, +114.456, 6.0, Mww
2013, 08, 31, +51.290, 174.942, 6.0, MW
2018, 07, 19, 6.114, +148.730, 6.0, Mww
2007, 08, 16, 14.254, 76.201, 6.0, MW
2018, 07, 17, 11.594, +166.432, 6.0, Mww
2013, 09, 04, +51.171, 130.267, 6.0, MW
2018, 07, 07, 30.567, 178.071, 6.0, Mww
2013, 09, 04, +51.520, 174.773, 6.0, MW
2013, 09, 05, +15.252, 45.214, 6.0, MW
2018, 07, 15, +13.848, +51.717, 6.0, Mww
2013, 09, 06, +20.186, +122.334, 6.0, MW
2018, 04, 15, +1.408, +126.876, 6.0, Mww
